hop,date,match_date,from,to,tournament,round,score,result,source,corrob,year,same_day,source_disagree,non_played,early_era
728,19950724,1995-07-24,Yevgeny Kafelnikov,Mats Wilander,Canada Masters,QF,7-5 7-6(4),PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
729,19950724,1995-07-24,Mats Wilander,Andre Agassi,Canada Masters,SF,6-2 6-0,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
730,19950828,1995-08-28,Andre Agassi,Pete Sampras,US Open,F,6-4 6-3 4-6 7-5,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
731,19951016,1995-10-16,Pete Sampras,Wayne Ferreira,Lyon,F,7-6(2) 5-7 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
732,19951023,1995-10-23,Wayne Ferreira,Arnaud Boetsch,Essen Masters,R32,6-3 6-2,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
733,19951023,1995-10-23,Arnaud Boetsch,Malivai Washington,Essen Masters,SF,7-5 6-2,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
734,19951023,1995-10-23,Malivai Washington,Thomas Muster,Essen Masters,F,7-6(6) 2-6 6-3 6-4,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
735,19951030,1995-10-30,Thomas Muster,Guy Forget,Paris Masters,R32,6-3 7-6(4),PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
736,19951030,1995-10-30,Guy Forget,Daniel Vacek,Paris Masters,R16,5-2 RET,RET,backbone,S+TML+UTS,1995,FALSE,FALSE,TRUE,FALSE
737,19951030,1995-10-30,Daniel Vacek,Wayne Ferreira,Paris Masters,QF,6-2 6-4,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
738,19951030,1995-10-30,Wayne Ferreira,Boris Becker,Paris Masters,SF,6-2 6-1,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
739,19951030,1995-10-30,Boris Becker,Pete Sampras,Paris Masters,F,7-6(5) 6-4 6-4,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
740,19951114,1995-11-14,Pete Sampras,Wayne Ferreira,Tour Finals,RR,7-6(1) 4-6 6-3,PLAYED,backbone,S+TML+UTS,1995,FALSE,FALSE,FALSE,FALSE
741,19960115,1996-01-15,Wayne Ferreira,Karol Kucera,Australian Open,R64,6-1 6-3 6-0,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
742,19960115,1996-01-15,Karol Kucera,Marcos Ondruska,Australian Open,R32,6-2 4-6 6-3 6-0,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
743,19960115,1996-01-15,Marcos Ondruska,Jim Courier,Australian Open,R16,7-5 2-6 4-6 6-4 6-2,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
744,19960115,1996-01-15,Jim Courier,Andre Agassi,Australian Open,QF,6-7(7) 2-6 6-3 6-4 6-2,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
745,19960115,1996-01-15,Andre Agassi,Michael Chang,Australian Open,SF,6-1 6-4 7-6(1),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
746,19960115,1996-01-15,Michael Chang,Boris Becker,Australian Open,F,6-2 6-4 2-6 6-2,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
747,19960219,1996-02-19,Boris Becker,Goran Ivanisevic,Antwerp,SF,6-4 7-6(5),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
748,19960219,1996-02-19,Goran Ivanisevic,Michael Stich,Antwerp,F,6-3 6-2 7-6(5),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
749,19960513,1996-05-13,Michael Stich,Andrea Gaudenzi,Rome Masters,R32,6-4 3-6 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
750,19960513,1996-05-13,Andrea Gaudenzi,Albert Costa,Rome Masters,QF,6-2 6-1,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
751,19960513,1996-05-13,Albert Costa,Thomas Muster,Rome Masters,SF,6-3 3-6 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
752,19960527,1996-05-27,Thomas Muster,Michael Stich,Roland Garros,R16,4-6 6-4 6-1 7-6(1),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
753,19960527,1996-05-27,Michael Stich,Yevgeny Kafelnikov,Roland Garros,F,7-6(4) 7-5 7-6(4),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
754,19960617,1996-06-17,Yevgeny Kafelnikov,Nicklas Kulti,Halle,F,6-7(5) 6-3 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
755,19960624,1996-06-24,Nicklas Kulti,Hicham Arazi,Wimbledon,R128,4-6 6-7(4) 6-4 6-2 6-3,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
756,19960624,1996-06-24,Hicham Arazi,Thomas Johansson,Wimbledon,R64,6-4 6-3 6-3,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
757,19960624,1996-06-24,Thomas Johansson,Todd Martin,Wimbledon,R16,3-6 6-3 7-5 6-2,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
758,19960624,1996-06-24,Todd Martin,Malivai Washington,Wimbledon,SF,5-7 6-4 6-7(6) 6-3 10-8,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
759,19960624,1996-06-24,Malivai Washington,Richard Krajicek,Wimbledon,F,6-3 6-4 6-3,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
760,19960729,1996-07-29,Richard Krajicek,Michael Chang,Los Angeles,F,6-4 6-3,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
761,19960805,1996-08-05,Michael Chang,Andre Agassi,Cincinnati Masters,F,7-6(4) 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
762,19960826,1996-08-26,Andre Agassi,Michael Chang,US Open,SF,6-3 6-2 6-2,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
763,19960826,1996-08-26,Michael Chang,Pete Sampras,US Open,F,6-1 6-4 7-6(3),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
764,19961021,1996-10-21,Pete Sampras,Boris Becker,Stuttgart Masters,F,3-6 6-3 3-6 6-3 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
765,19961028,1996-10-28,Boris Becker,Carlos Moya,Paris Masters,R32,6-3 5-7 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
766,19961028,1996-10-28,Carlos Moya,Thomas Enqvist,Paris Masters,R16,6-2 7-6(4),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
767,19961119,1996-11-19,Thomas Enqvist,Yevgeny Kafelnikov,Tour Finals,RR,6-3 7-6(5),PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
768,19961203,1996-12-03,Yevgeny Kafelnikov,Goran Ivanisevic,Grand Slam Cup,SF,6-7 2-6 6-3 6-2 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
769,19961203,1996-12-03,Goran Ivanisevic,Boris Becker,Grand Slam Cup,F,6-3 6-4 6-4,PLAYED,backbone,S+TML+UTS,1996,FALSE,FALSE,FALSE,FALSE
770,19970113,1997-01-13,Boris Becker,Carlos Moya,Australian Open,R128,5-7 7-6(4) 2-6 6-1 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
771,19970113,1997-01-13,Carlos Moya,Pete Sampras,Australian Open,F,6-2 6-3 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
772,19970310,1997-03-10,Pete Sampras,Bohdan Ulihrach,Indian Wells Masters,R32,7-6(5) 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
773,19970310,1997-03-10,Bohdan Ulihrach,Michael Chang,Indian Wells Masters,F,4-6 6-3 6-4 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
774,19970317,1997-03-17,Michael Chang,Sergi Bruguera,Miami Masters,R32,6-4 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
775,19970317,1997-03-17,Sergi Bruguera,Thomas Muster,Miami Masters,F,7-6(6) 6-3 6-1,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
776,19970414,1997-04-14,Thomas Muster,Cedric Pioline,Barcelona,R16,7-6(4) 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
777,19970414,1997-04-14,Cedric Pioline,Albert Costa,Barcelona,QF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
778,19970421,1997-04-21,Albert Costa,Marcelo Rios,Monte Carlo Masters,R16,7-6(3) 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
779,19970428,1997-04-28,Marcelo Rios,Fabrice Santoro,Prague,QF,4-6 6-3 6-0,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
780,19970428,1997-04-28,Fabrice Santoro,Bohdan Ulihrach,Prague,SF,6-4 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
781,19970428,1997-04-28,Bohdan Ulihrach,Cedric Pioline,Prague,F,6-2 5-7 7-6(4),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
782,19970505,1997-05-05,Cedric Pioline,Magnus Gustafsson,Hamburg Masters,R64,6-4 1-6 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
783,19970505,1997-05-05,Magnus Gustafsson,Alberto Berasategui,Hamburg Masters,R32,6-1 6-1,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
784,19970505,1997-05-05,Alberto Berasategui,Tommy Haas,Hamburg Masters,QF,2-6 6-2 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
785,19970505,1997-05-05,Tommy Haas,Felix Mantilla,Hamburg Masters,SF,4-6 6-3 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
786,19970505,1997-05-05,Felix Mantilla,Andrei Medvedev,Hamburg Masters,F,6-0 6-4 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
787,19970512,1997-05-12,Andrei Medvedev,Scott Draper,Rome Masters,R64,7-5 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
788,19970512,1997-05-12,Scott Draper,Goran Ivanisevic,Rome Masters,QF,6-4 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
789,19970512,1997-05-12,Goran Ivanisevic,Alex Corretja,Rome Masters,SF,7-6(5) 7-6(4),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
790,19970526,1997-05-26,Alex Corretja,Filip Dewulf,Roland Garros,R16,5-7 6-1 6-4 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
791,19970526,1997-05-26,Filip Dewulf,Gustavo Kuerten,Roland Garros,SF,6-1 3-6 6-1 7-6(4),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
792,19970609,1997-06-09,Gustavo Kuerten,Felix Mantilla,Bologna,F,4-6 6-2 6-1,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
793,19970714,1997-07-14,Felix Mantilla,Albert Portas,Stuttgart Outdoor,QF,6-2 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
794,19970714,1997-07-14,Albert Portas,Karol Kucera,Stuttgart Outdoor,SF,6-4 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
795,19970714,1997-07-14,Karol Kucera,Alex Corretja,Stuttgart Outdoor,F,6-2 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
796,19970721,1997-07-21,Alex Corretja,Galo Blanco,Kitzbuhel,R16,7-6(4) 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
797,19970721,1997-07-21,Galo Blanco,Filip Dewulf,Kitzbuhel,SF,6-3 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
798,19970728,1997-07-28,Filip Dewulf,John Van Lottum,Amsterdam,R32,7-5 6-1,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
799,19970728,1997-07-28,John Van Lottum,Slava Dosedel,Amsterdam,QF,6-4 4-6 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
800,19970811,1997-08-11,Slava Dosedel,Yevgeny Kafelnikov,New Haven,R16,6-2 6-3,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
801,19970818,1997-08-18,Yevgeny Kafelnikov,Arnaud Boetsch,Long Island,R32,6-4 7-6(6),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
802,19970818,1997-08-18,Arnaud Boetsch,Richey Reneberg,Long Island,R16,6-4 6-1,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
803,19970818,1997-08-18,Richey Reneberg,Thomas Enqvist,Long Island,QF,5-7 6-4 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
804,19970818,1997-08-18,Thomas Enqvist,Patrick Rafter,Long Island,SF,6-4 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
805,19970818,1997-08-18,Patrick Rafter,Carlos Moya,Long Island,F,6-4 7-6(1),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
806,19970825,1997-08-25,Carlos Moya,Guillaume Raoux,US Open,R128,6-4 7-6(2) 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
807,19970825,1997-08-25,Guillaume Raoux,Jeff Tarango,US Open,R64,6-4 6-7(6) 6-7(3) 6-2 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
808,19970825,1997-08-25,Jeff Tarango,Scott Draper,US Open,R32,7-6(6) 3-6 2-6 6-4 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
809,19970825,1997-08-25,Scott Draper,Jonas Bjorkman,US Open,R16,6-3 6-3 1-6 7-6(6),PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
810,19970825,1997-08-25,Jonas Bjorkman,Greg Rusedski,US Open,SF,6-1 3-6 3-6 6-3 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
811,19970825,1997-08-25,Greg Rusedski,Patrick Rafter,US Open,F,6-3 6-2 4-6 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
812,19970923,1997-09-23,Patrick Rafter,Pete Sampras,Grand Slam Cup,F,6-2 6-4 7-5,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
813,19971020,1997-10-20,Pete Sampras,Richard Krajicek,Stuttgart Masters,R16,6-4 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
814,19971020,1997-10-20,Richard Krajicek,Petr Korda,Stuttgart Masters,F,7-6(6) 6-2 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
815,19971027,1997-10-27,Petr Korda,Pete Sampras,Paris Masters,R16,4-6 7-6(2) 6-4,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
816,19971110,1997-11-10,Pete Sampras,Carlos Moya,Tour Finals,RR,6-3 6-7(4) 6-2,PLAYED,backbone,S+TML+UTS,1997,FALSE,FALSE,FALSE,FALSE
817,19971110,1997-11-10,Carlos Moya,Patrick Rafter,Tour Finals,RR,6-4 6-2,PLAYED,backbone,S+TML+UTS,1997,TRUE,FALSE,FALSE,FALSE
818,19971110,1997-11-10,Patrick Rafter,Pete Sampras,Tour Finals,RR,6-4 6-1,PLAYED,backbone,S+TML+UTS,1997,TRUE,FALSE,FALSE,FALSE
819,19980119,1998-01-19,Pete Sampras,Karol Kucera,Australian Open,QF,6-4 6-2 6-7(5) 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
820,19980119,1998-01-19,Karol Kucera,Petr Korda,Australian Open,SF,6-1 6-4 1-6 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
821,19980216,1998-02-16,Petr Korda,Karol Kucera,Antwerp,QF,3-6 6-4 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
822,19980216,1998-02-16,Karol Kucera,Greg Rusedski,Antwerp,SF,6-4 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
823,19980223,1998-02-23,Greg Rusedski,Marc Kevin Goellner,London,R32,5-7 7-5 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
824,19980223,1998-02-23,Marc Kevin Goellner,Jan Siemerink,London,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
825,19980223,1998-02-23,Jan Siemerink,Cedric Pioline,London,SF,6-3 7-6(4),PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
826,19980223,1998-02-23,Cedric Pioline,Yevgeny Kafelnikov,London,F,7-5 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
827,19980302,1998-03-02,Yevgeny Kafelnikov,Thomas Johansson,Rotterdam,R32,7-6(5) 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
828,19980302,1998-03-02,Thomas Johansson,Jan Siemerink,Rotterdam,F,7-6(2) 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
829,19980309,1998-03-09,Jan Siemerink,David Prinosil,Copenhagen,SF,6-3 7-6(5),PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
830,19980309,1998-03-09,David Prinosil,Magnus Gustafsson,Copenhagen,F,3-6 6-1 6-1,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
831,19980413,1998-04-13,Magnus Gustafsson,Dominik Hrbaty,Barcelona,R16,5-7 6-4 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
832,19980413,1998-04-13,Dominik Hrbaty,Carlos Moya,Barcelona,QF,4-6 6-3 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
833,19980413,1998-04-13,Carlos Moya,Alberto Berasategui,Barcelona,SF,7-6(9) 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
834,19980413,1998-04-13,Alberto Berasategui,Todd Martin,Barcelona,F,6-2 1-6 6-3 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
835,19980420,1998-04-20,Todd Martin,Andre Agassi,Monte Carlo Masters,R64,6-2 6-1,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
836,19980420,1998-04-20,Andre Agassi,Pete Sampras,Monte Carlo Masters,R32,6-4 7-5,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
837,19980420,1998-04-20,Pete Sampras,Fabrice Santoro,Monte Carlo Masters,R16,6-1 6-1,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
838,19980420,1998-04-20,Fabrice Santoro,Cedric Pioline,Monte Carlo Masters,QF,1-6 6-2 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
839,19980420,1998-04-20,Cedric Pioline,Carlos Moya,Monte Carlo Masters,F,6-3 6-0 7-5,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
840,19980504,1998-05-04,Carlos Moya,Tommy Haas,Hamburg Masters,R64,6-2 7-5,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
841,19980504,1998-05-04,Tommy Haas,Fabrice Santoro,Hamburg Masters,R32,6-4 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
842,19980504,1998-05-04,Fabrice Santoro,Albert Costa,Hamburg Masters,QF,6-3 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
843,19980525,1998-05-25,Albert Costa,Marcelo Rios,Roland Garros,R16,4-6 6-4 6-3 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
844,19980525,1998-05-25,Marcelo Rios,Carlos Moya,Roland Garros,QF,6-1 2-6 6-2 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
845,19980608,1998-06-08,Carlos Moya,Hendrik Dreekmann,Halle,R16,7-5 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
846,19980608,1998-06-08,Hendrik Dreekmann,Thomas Johansson,Halle,QF,3-6 6-1 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
847,19980608,1998-06-08,Thomas Johansson,Yevgeny Kafelnikov,Halle,SF,7-6 6-7 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
848,19980615,1998-06-15,Yevgeny Kafelnikov,Steve Campbell,s Hertogenbosch,R32,7-5 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
849,19980615,1998-06-15,Steve Campbell,Jan Siemerink,s Hertogenbosch,QF,2-6 6-1 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
850,19980615,1998-06-15,Jan Siemerink,Martin Damm Sr,s Hertogenbosch,SF,7-6(5) 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
851,19980615,1998-06-15,Martin Damm Sr,Patrick Rafter,s Hertogenbosch,F,7-6(2) 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
852,19980622,1998-06-22,Patrick Rafter,Tim Henman,Wimbledon,R16,6-3 6-7(3) 6-3 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
853,19980622,1998-06-22,Tim Henman,Pete Sampras,Wimbledon,SF,6-3 4-6 7-5 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
854,19980803,1998-08-03,Pete Sampras,Andre Agassi,Canada Masters,QF,6-7(5) 6-1 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
855,19980803,1998-08-03,Andre Agassi,Richard Krajicek,Canada Masters,SF,4-6 7-5 6-2,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
856,19980803,1998-08-03,Richard Krajicek,Patrick Rafter,Canada Masters,F,7-6(3) 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
857,19980817,1998-08-17,Patrick Rafter,Guillaume Raoux,New Haven,R16,7-6(8) 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
858,19980817,1998-08-17,Guillaume Raoux,Karol Kucera,New Haven,QF,3-6 6-3 6-1,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
859,19980824,1998-08-24,Karol Kucera,Jeff Tarango,Boston,R32,6-2 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
860,19980824,1998-08-24,Jeff Tarango,Sjeng Schalken,Boston,R16,6-1 6-1,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
861,19980824,1998-08-24,Sjeng Schalken,Paul Haarhuis,Boston,QF,0-6 6-4 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
862,19980824,1998-08-24,Paul Haarhuis,Michael Chang,Boston,F,6-3 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
863,19980831,1998-08-31,Michael Chang,Carlos Moya,US Open,R64,3-6 1-6 7-6(5) 6-4 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
864,19980831,1998-08-31,Carlos Moya,Mark Philippoussis,US Open,SF,6-1 6-4 5-7 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
865,19980831,1998-08-31,Mark Philippoussis,Patrick Rafter,US Open,F,6-3 3-6 6-2 6-0,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
866,19981005,1998-10-05,Patrick Rafter,Daniel Vacek,Basel,R32,7-6(7) 7-5,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
867,19981005,1998-10-05,Daniel Vacek,Fabrice Santoro,Basel,R16,3-6 6-3 7-6(5),PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
868,19981005,1998-10-05,Fabrice Santoro,Thomas Johansson,Basel,QF,6-3 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
869,19981005,1998-10-05,Thomas Johansson,Tim Henman,Basel,SF,6-3 2-6 7-6(5),PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
870,19981012,1998-10-12,Tim Henman,Pete Sampras,Vienna,QF,6-0 6-3,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
871,19981026,1998-10-26,Pete Sampras,Richard Krajicek,Stuttgart Masters,SF,6-7(2) 6-4 7-6(5),PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
872,19981102,1998-11-02,Richard Krajicek,Marc Rosset,Paris Masters,R32,6-4 5-7 2-5 RET,RET,backbone,S+TML+UTS,1998,FALSE,FALSE,TRUE,FALSE
873,19981102,1998-11-02,Marc Rosset,Andre Agassi,Paris Masters,R16,6-4 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
874,19981102,1998-11-02,Andre Agassi,Todd Martin,Paris Masters,QF,4-6 6-4 6-4,PLAYED,backbone,S+TML+UTS,1998,FALSE,FALSE,FALSE,FALSE
